数据ID,用户ID,商品ID,评论时间戳,评论标题,评论内容,评分
TRAIN_15867,2449,PRODUCT_947,1294502400,好评！推荐购买,操作简单，容易上手。 购买后使用了9天，整体感觉,4
TRAIN_15868,2905,PRODUCT_31,1332345600,中评，一般般,基本满足需求。 购买后使用了15天，整体感觉,3
TRAIN_15869,238,PRODUCT_376,1374940800,好评！推荐购买,使用效果很棒，物超所值。 购买后使用了13天，整体感觉,5
TRAIN_15870,2184,PRODUCT_115,1343836800,差评，需要改进,价格偏高，性价比不高。 购买后使用了6天，整体感觉,2
TRAIN_15871,3177,PRODUCT_618,1355414400,好评！推荐购买,性价比很高，推荐购买！ 购买后使用了24天，整体感觉,4
TRAIN_15872,39,PRODUCT_639,1341849600,好评！推荐购买,正品保证，值得信赖。 购买后使用了23天，整体感觉,5
TRAIN_15873,3214,PRODUCT_81,1392393600,差评，需要改进,续航能力差，需要改进。 购买后使用了17天，整体感觉,2
TRAIN_15874,1218,PRODUCT_818,1332259200,好评！推荐购买,续航能力强，很实用。 购买后使用了25天，整体感觉,4
TRAIN_15875,2393,PRODUCT_197,1377878400,好评！推荐购买,性价比很高，推荐购买！ 购买后使用了4天，整体感觉,4
TRAIN_15876,602,PRODUCT_523,1329926400,好评！推荐购买,物流很快，包装完好。 购买后使用了18天，整体感觉,4
TRAIN_15877,2812,PRODUCT_911,1308844800,好评！推荐购买,客服态度很好，解决问题及时。 购买后使用了21天，整体感觉,5
TRAIN_15878,1973,PRODUCT_34,1378483200,中评，一般般,还可以，中规中矩。 购买后使用了9天，整体感觉,3
TRAIN_15879,4098,PRODUCT_724,1365436800,好评！推荐购买,续航能力强，很实用。 购买后使用了4天，整体感觉,5
TRAIN_15880,4488,PRODUCT_152,1303228800,好评！推荐购买,物流很快，包装完好。 购买后使用了5天，整体感觉,5
TRAIN_15881,4882,PRODUCT_753,1318348800,中评，一般般,基本满足需求。 购买后使用了28天，整体感觉,3
TRAIN_15882,4805,PRODUCT_569,1335801600,中评，一般般,没什么特别感觉。 购买后使用了23天，整体感觉,3
TRAIN_15883,2256,PRODUCT_374,1368028800,好评！推荐购买,续航能力强，很实用。 购买后使用了21天，整体感觉,5
TRAIN_15884,3456,PRODUCT_905,1331913600,差评，需要改进,外观有瑕疵，不满意。 购买后使用了18天，整体感觉,2
TRAIN_15885,3996,PRODUCT_785,1294848000,中评，一般般,一般般，没什么特别。 购买后使用了26天，整体感觉,3
TRAIN_15886,798,PRODUCT_372,1315152000,好评！推荐购买,外观漂亮，功能齐全。 购买后使用了19天，整体感觉,4
TRAIN_15887,2769,PRODUCT_321,1328976000,好评！推荐购买,物流很快，包装完好。 购买后使用了18天，整体感觉,4
TRAIN_15888,808,PRODUCT_867,1312905600,好评！推荐购买,正品保证，值得信赖。 购买后使用了27天，整体感觉,5
TRAIN_15889,3219,PRODUCT_256,1386259200,好评！推荐购买,续航能力强，很实用。 购买后使用了2天，整体感觉,5
TRAIN_15890,3687,PRODUCT_551,1388851200,好评！推荐购买,质量很好，非常满意！ 购买后使用了16天，整体感觉,4
TRAIN_15891,438,PRODUCT_813,1375977600,好评！推荐购买,质量很好，非常满意！ 购买后使用了19天，整体感觉,4
TRAIN_15892,4600,PRODUCT_958,1335801600,好评！推荐购买,性价比很高，推荐购买！ 购买后使用了6天，整体感觉,4
TRAIN_15893,4312,PRODUCT_148,1315152000,好评！推荐购买,质量很好，非常满意！ 购买后使用了5天，整体感觉,4
TRAIN_15894,962,PRODUCT_882,1355760000,好评！推荐购买,使用效果很棒，物超所值。 购买后使用了9天，整体感觉,5
TRAIN_15895,4309,PRODUCT_312,1315411200,好评！推荐购买,物流很快，包装完好。 购买后使用了19天，整体感觉,4
TRAIN_15896,1933,PRODUCT_128,1322582400,中评，一般般,一般般，没什么特别。 购买后使用了15天，整体感觉,3
TRAIN_15897,3711,PRODUCT_614,1310227200,好评！推荐购买,质量很好，非常满意！ 购买后使用了13天，整体感觉,4
TRAIN_15898,2508,PRODUCT_111,1374249600,好评！推荐购买,使用效果很棒，物超所值。 购买后使用了5天，整体感觉,5
TRAIN_15899,197,PRODUCT_222,1363708800,差评，需要改进,操作复杂，不容易上手。 购买后使用了29天，整体感觉,1
TRAIN_15900,959,PRODUCT_850,1345219200,好评！推荐购买,续航能力强，很实用。 购买后使用了15天，整体感觉,4
TRAIN_15901,309,PRODUCT_852,1329753600,好评！推荐购买,续航能力强，很实用。 购买后使用了23天，整体感觉,4
TRAIN_15902,2164,PRODUCT_795,1342972800,好评！推荐购买,外观漂亮，功能齐全。 购买后使用了22天，整体感觉,4
TRAIN_15903,3818,PRODUCT_980,1370534400,好评！推荐购买,物流很快，包装完好。 购买后使用了24天，整体感觉,5
TRAIN_15904,2313,PRODUCT_123,1330704000,好评！推荐购买,颜色正，尺寸合适。 购买后使用了6天，整体感觉,5
TRAIN_15905,4955,PRODUCT_808,1330876800,中评，一般般,正常水平，可以接受。 购买后使用了19天，整体感觉,3
TRAIN_15906,2455,PRODUCT_766,1380902400,好评！推荐购买,续航能力强，很实用。 购买后使用了2天，整体感觉,5
TRAIN_15907,336,PRODUCT_50,1356105600,差评，需要改进,外观有瑕疵，不满意。 购买后使用了15天，整体感觉,1
TRAIN_15908,942,PRODUCT_369,1360252800,好评！推荐购买,使用效果很棒，物超所值。 购买后使用了13天，整体感觉,5
TRAIN_15909,4362,PRODUCT_713,1351526400,好评！推荐购买,续航能力强，很实用。 购买后使用了22天，整体感觉,4
TRAIN_15910,504,PRODUCT_812,1304956800,差评，需要改进,颜色偏差大，尺寸不合适。 购买后使用了28天，整体感觉,1
TRAIN_15911,4901,PRODUCT_503,1330099200,中评，一般般,符合预期，没什么惊喜。 购买后使用了20天，整体感觉,3
TRAIN_15912,388,PRODUCT_283,1357574400,差评，需要改进,客服回应慢，解决问题效率低。 购买后使用了16天，整体感觉,1
TRAIN_15913,1728,PRODUCT_130,1366128000,好评！推荐购买,使用效果很棒，物超所值。 购买后使用了2天，整体感觉,4
TRAIN_15914,2936,PRODUCT_425,1320681600,好评！推荐购买,颜色正，尺寸合适。 购买后使用了15天，整体感觉,5
TRAIN_15915,1210,PRODUCT_132,1329840000,好评！推荐购买,颜色正，尺寸合适。 购买后使用了25天，整体感觉,4
TRAIN_15916,770,PRODUCT_973,1341417600,中评，一般般,普通使用没问题。 购买后使用了17天，整体感觉,3
TRAIN_15917,2054,PRODUCT_997,1353340800,好评！推荐购买,使用效果很棒，物超所值。 购买后使用了3天，整体感觉,5
TRAIN_15918,3511,PRODUCT_7,1344873600,好评！推荐购买,质量很好，非常满意！ 购买后使用了20天，整体感觉,4
TRAIN_15919,888,PRODUCT_192,1329926400,差评，需要改进,操作复杂，不容易上手。 购买后使用了15天，整体感觉,1
TRAIN_15920,1403,PRODUCT_897,1362931200,好评！推荐购买,颜色正，尺寸合适。 购买后使用了5天，整体感觉,5
TRAIN_15921,4139,PRODUCT_467,1355414400,差评，需要改进,疑似假货，需要验证。 购买后使用了12天，整体感觉,2
TRAIN_15922,1905,PRODUCT_815,1319731200,好评！推荐购买,续航能力强，很实用。 购买后使用了5天，整体感觉,5
TRAIN_15923,2476,PRODUCT_924,1389715200,好评！推荐购买,续航能力强，很实用。 购买后使用了30天，整体感觉,4
TRAIN_15924,505,PRODUCT_142,1351612800,好评！推荐购买,颜色正，尺寸合适。 购买后使用了19天，整体感觉,4
TRAIN_15925,4538,PRODUCT_383,1384444800,好评！推荐购买,颜色正，尺寸合适。 购买后使用了16天，整体感觉,4
TRAIN_15926,1268,PRODUCT_354,1311868800,好评！推荐购买,续航能力强，很实用。 购买后使用了20天，整体感觉,5
TRAIN_15927,3448,PRODUCT_447,1346342400,差评，需要改进,价格偏高，性价比不高。 购买后使用了18天，整体感觉,2
TRAIN_15928,4492,PRODUCT_330,1359129600,好评！推荐购买,续航能力强，很实用。 购买后使用了19天，整体感觉,5
TRAIN_15929,3009,PRODUCT_669,1351699200,中评，一般般,没什么特别感觉。 购买后使用了12天，整体感觉,3
TRAIN_15930,1662,PRODUCT_283,1355068800,中评，一般般,普通使用没问题。 购买后使用了24天，整体感觉,3
TRAIN_15931,2994,PRODUCT_173,1313251200,中评，一般般,一般般，没什么特别。 购买后使用了3天，整体感觉,3
TRAIN_15932,655,PRODUCT_59,1358956800,中评，一般般,没什么大问题。 购买后使用了24天，整体感觉,3
TRAIN_15933,4656,PRODUCT_763,1343491200,中评，一般般,正常水平，可以接受。 购买后使用了26天，整体感觉,3
TRAIN_15934,2260,PRODUCT_106,1337270400,差评，需要改进,价格偏高，性价比不高。 购买后使用了14天，整体感觉,2
TRAIN_15935,1345,PRODUCT_520,1389024000,好评！推荐购买,使用效果很棒，物超所值。 购买后使用了13天，整体感觉,4
TRAIN_15936,2601,PRODUCT_117,1355587200,好评！推荐购买,正品保证，值得信赖。 购买后使用了12天，整体感觉,4
TRAIN_15937,3337,PRODUCT_991,1295020800,中评，一般般,基本满足需求。 购买后使用了13天，整体感觉,3
TRAIN_15938,1003,PRODUCT_636,1380988800,中评，一般般,还算满意吧。 购买后使用了13天，整体感觉,3
TRAIN_15939,2136,PRODUCT_65,1378483200,好评！推荐购买,外观漂亮，功能齐全。 购买后使用了22天，整体感觉,5
TRAIN_15940,2775,PRODUCT_478,1294502400,好评！推荐购买,颜色正，尺寸合适。 购买后使用了9天，整体感觉,4
TRAIN_15941,4766,PRODUCT_98,1324224000,差评，需要改进,使用效果不如预期。 购买后使用了5天，整体感觉,1
TRAIN_15942,3013,PRODUCT_909,1384444800,好评！推荐购买,外观漂亮，功能齐全。 购买后使用了7天，整体感觉,5
TRAIN_15943,3963,PRODUCT_31,1325001600,差评，需要改进,颜色偏差大，尺寸不合适。 购买后使用了23天，整体感觉,2
TRAIN_15944,4246,PRODUCT_487,1298649600,好评！推荐购买,性价比很高，推荐购买！ 购买后使用了29天，整体感觉,4
TRAIN_15945,3567,PRODUCT_427,1375632000,差评，需要改进,操作复杂，不容易上手。 购买后使用了7天，整体感觉,2
TRAIN_15946,4534,PRODUCT_139,1331827200,中评，一般般,还算满意吧。 购买后使用了16天，整体感觉,3
TRAIN_15947,787,PRODUCT_218,1298044800,好评！推荐购买,性价比很高，推荐购买！ 购买后使用了21天，整体感觉,5
TRAIN_15948,3951,PRODUCT_72,1356364800,差评，需要改进,使用效果不如预期。 购买后使用了5天，整体感觉,2
TRAIN_15949,3537,PRODUCT_599,1300809600,差评，需要改进,操作复杂，不容易上手。 购买后使用了30天，整体感觉,2
TRAIN_15950,1560,PRODUCT_800,1368115200,中评，一般般,基本满足需求。 购买后使用了27天，整体感觉,3
TRAIN_15951,1464,PRODUCT_493,1346601600,中评，一般般,普通使用没问题。 购买后使用了24天，整体感觉,3
TRAIN_15952,3276,PRODUCT_49,1300377600,中评，一般般,还算满意吧。 购买后使用了4天，整体感觉,3
TRAIN_15953,1243,PRODUCT_698,1346860800,好评！推荐购买,物流很快，包装完好。 购买后使用了13天，整体感觉,5
TRAIN_15954,2330,PRODUCT_277,1374422400,好评！推荐购买,外观漂亮，功能齐全。 购买后使用了28天，整体感觉,4
TRAIN_15955,4265,PRODUCT_550,1321545600,中评，一般般,还算满意吧。 购买后使用了8天，整体感觉,3
TRAIN_15956,1086,PRODUCT_201,1308240000,好评！推荐购买,正品保证，值得信赖。 购买后使用了27天，整体感觉,4
TRAIN_15957,4418,PRODUCT_723,1347120000,好评！推荐购买,操作简单，容易上手。 购买后使用了24天，整体感觉,5
TRAIN_15958,2157,PRODUCT_115,1360080000,差评，需要改进,质量一般，有点失望。 购买后使用了25天，整体感觉,2
TRAIN_15959,1708,PRODUCT_98,1346688000,好评！推荐购买,正品保证，值得信赖。 购买后使用了22天，整体感觉,4
TRAIN_15960,4237,PRODUCT_994,1386259200,差评，需要改进,外观有瑕疵，不满意。 购买后使用了3天，整体感觉,1
TRAIN_15961,3858,PRODUCT_311,1380384000,中评，一般般,正常水平，可以接受。 购买后使用了24天，整体感觉,3
TRAIN_15962,3233,PRODUCT_802,1368892800,好评！推荐购买,操作简单，容易上手。 购买后使用了4天，整体感觉,4
TRAIN_15963,4209,PRODUCT_827,1330790400,好评！推荐购买,正品保证，值得信赖。 购买后使用了20天，整体感觉,5
TRAIN_15964,4338,PRODUCT_361,1361462400,好评！推荐购买,操作简单，容易上手。 购买后使用了5天，整体感觉,5
TRAIN_15965,2904,PRODUCT_375,1337356800,好评！推荐购买,外观漂亮，功能齐全。 购买后使用了11天，整体感觉,5
TRAIN_15966,3017,PRODUCT_321,1362931200,差评，需要改进,客服回应慢，解决问题效率低。 购买后使用了19天，整体感觉,1
TRAIN_15967,1454,PRODUCT_194,1329408000,好评！推荐购买,颜色正，尺寸合适。 购买后使用了24天，整体感觉,4
TRAIN_15968,1132,PRODUCT_327,1312819200,好评！推荐购买,颜色正，尺寸合适。 购买后使用了4天，整体感觉,4
TRAIN_15969,1864,PRODUCT_720,1298217600,好评！推荐购买,使用效果很棒，物超所值。 购买后使用了4天，整体感觉,4
TRAIN_15970,1494,PRODUCT_608,1318608000,好评！推荐购买,客服态度很好，解决问题及时。 购买后使用了2天，整体感觉,5
TRAIN_15971,1955,PRODUCT_261,1308931200,中评，一般般,就是普通的产品。 购买后使用了20天，整体感觉,3
TRAIN_15972,300,PRODUCT_511,1301760000,好评！推荐购买,操作简单，容易上手。 购买后使用了3天，整体感觉,5
TRAIN_15973,2919,PRODUCT_89,1350230400,中评，一般般,就是普通的产品。 购买后使用了26天，整体感觉,3
TRAIN_15974,4502,PRODUCT_750,1361808000,中评，一般般,没什么大问题。 购买后使用了30天，整体感觉,3
TRAIN_15975,316,PRODUCT_15,1383235200,好评！推荐购买,续航能力强，很实用。 购买后使用了3天，整体感觉,4
TRAIN_15976,1590,PRODUCT_755,1324656000,好评！推荐购买,物流很快，包装完好。 购买后使用了4天，整体感觉,4
TRAIN_15977,898,PRODUCT_852,1313769600,好评！推荐购买,性价比很高，推荐购买！ 购买后使用了21天，整体感觉,5
TRAIN_15978,3773,PRODUCT_620,1390060800,好评！推荐购买,质量很好，非常满意！ 购买后使用了12天，整体感觉,5
TRAIN_15979,4107,PRODUCT_143,1380816000,中评，一般般,就是普通的产品。 购买后使用了20天，整体感觉,3
TRAIN_15980,4997,PRODUCT_987,1386345600,好评！推荐购买,颜色正，尺寸合适。 购买后使用了18天，整体感觉,4
TRAIN_15981,4783,PRODUCT_999,1388246400,好评！推荐购买,颜色正，尺寸合适。 购买后使用了30天，整体感觉,5
TRAIN_15982,1457,PRODUCT_688,1304006400,好评！推荐购买,续航能力强，很实用。 购买后使用了26天，整体感觉,4
TRAIN_15983,1480,PRODUCT_274,1349971200,好评！推荐购买,质量很好，非常满意！ 购买后使用了30天，整体感觉,5
TRAIN_15984,1543,PRODUCT_641,1310486400,好评！推荐购买,使用效果很棒，物超所值。 购买后使用了27天，整体感觉,4
TRAIN_15985,363,PRODUCT_495,1335715200,中评，一般般,还算满意吧。 购买后使用了24天，整体感觉,3
TRAIN_15986,4811,PRODUCT_552,1351008000,好评！推荐购买,客服态度很好，解决问题及时。 购买后使用了3天，整体感觉,4
TRAIN_15987,1083,PRODUCT_890,1325001600,好评！推荐购买,客服态度很好，解决问题及时。 购买后使用了27天，整体感觉,5
TRAIN_15988,1658,PRODUCT_506,1367942400,好评！推荐购买,续航能力强，很实用。 购买后使用了10天，整体感觉,4
TRAIN_15989,4278,PRODUCT_146,1391097600,差评，需要改进,疑似假货，需要验证。 购买后使用了28天，整体感觉,2
TRAIN_15990,742,PRODUCT_860,1304697600,好评！推荐购买,性价比很高，推荐购买！ 购买后使用了1天，整体感觉,5
TRAIN_15991,3661,PRODUCT_94,1300723200,差评，需要改进,客服回应慢，解决问题效率低。 购买后使用了14天，整体感觉,2
TRAIN_15992,1815,PRODUCT_227,1311264000,好评！推荐购买,质量很好，非常满意！ 购买后使用了21天，整体感觉,4
TRAIN_15993,3872,PRODUCT_356,1381852800,好评！推荐购买,正品保证，值得信赖。 购买后使用了10天，整体感觉,5
TRAIN_15994,1672,PRODUCT_678,1324310400,差评，需要改进,颜色偏差大，尺寸不合适。 购买后使用了26天，整体感觉,2
TRAIN_15995,1605,PRODUCT_192,1299600000,好评！推荐购买,操作简单，容易上手。 购买后使用了27天，整体感觉,5
TRAIN_15996,2532,PRODUCT_166,1327593600,差评，需要改进,颜色偏差大，尺寸不合适。 购买后使用了8天，整体感觉,2
TRAIN_15997,729,PRODUCT_791,1300723200,中评，一般般,普通使用没问题。 购买后使用了18天，整体感觉,3
TRAIN_15998,432,PRODUCT_429,1393689600,中评，一般般,还可以，中规中矩。 购买后使用了14天，整体感觉,3
TRAIN_15999,1651,PRODUCT_898,1375372800,差评，需要改进,使用效果不如预期。 购买后使用了14天，整体感觉,2
TRAIN_16000,3524,PRODUCT_780,1314547200,好评！推荐购买,颜色正，尺寸合适。 购买后使用了6天，整体感觉,5
TRAIN_16001,4606,PRODUCT_166,1325779200,中评，一般般,基本满足需求。 购买后使用了8天，整体感觉,3
TRAIN_16002,4275,PRODUCT_165,1358697600,好评！推荐购买,颜色正，尺寸合适。 购买后使用了15天，整体感觉,5
TRAIN_16003,779,PRODUCT_427,1307635200,好评！推荐购买,客服态度很好，解决问题及时。 购买后使用了12天，整体感觉,4
TRAIN_16004,2388,PRODUCT_834,1309622400,中评，一般般,还可以，中规中矩。 购买后使用了17天，整体感觉,3
TRAIN_16005,886,PRODUCT_377,1305734400,差评，需要改进,使用效果不如预期。 购买后使用了1天，整体感觉,2
TRAIN_16006,313,PRODUCT_82,1300896000,好评！推荐购买,客服态度很好，解决问题及时。 购买后使用了18天，整体感觉,5
TRAIN_16007,4811,PRODUCT_747,1313683200,差评，需要改进,疑似假货，需要验证。 购买后使用了26天，整体感觉,2
TRAIN_16008,2094,PRODUCT_808,1332777600,中评，一般般,符合预期，没什么惊喜。 购买后使用了9天，整体感觉,3
TRAIN_16009,4714,PRODUCT_678,1341849600,差评，需要改进,客服回应慢，解决问题效率低。 购买后使用了24天，整体感觉,2
TRAIN_16010,3171,PRODUCT_126,1327939200,好评！推荐购买,正品保证，值得信赖。 购买后使用了27天，整体感觉,5
TRAIN_16011,3148,PRODUCT_385,1328630400,好评！推荐购买,操作简单，容易上手。 购买后使用了7天，整体感觉,4
TRAIN_16012,4166,PRODUCT_471,1353254400,好评！推荐购买,外观漂亮，功能齐全。 购买后使用了4天，整体感觉,4
TRAIN_16013,4622,PRODUCT_74,1310227200,好评！推荐购买,颜色正，尺寸合适。 购买后使用了10天，整体感觉,5
TRAIN_16014,4725,PRODUCT_5,1346169600,好评！推荐购买,物流很快，包装完好。 购买后使用了5天，整体感觉,5
TRAIN_16015,3922,PRODUCT_140,1347897600,好评！推荐购买,颜色正，尺寸合适。 购买后使用了30天，整体感觉,5
TRAIN_16016,4046,PRODUCT_361,1298995200,中评，一般般,普通使用没问题。 购买后使用了29天，整体感觉,3
TRAIN_16017,3748,PRODUCT_202,1336924800,好评！推荐购买,操作简单，容易上手。 购买后使用了9天，整体感觉,4
TRAIN_16018,2863,PRODUCT_311,1388678400,好评！推荐购买,客服态度很好，解决问题及时。 购买后使用了14天，整体感觉,5
TRAIN_16019,1479,PRODUCT_977,1376668800,好评！推荐购买,操作简单，容易上手。 购买后使用了15天，整体感觉,4
TRAIN_16020,3800,PRODUCT_566,1328544000,中评，一般般,普通使用没问题。 购买后使用了24天，整体感觉,3
TRAIN_16021,3164,PRODUCT_463,1329840000,中评，一般般,没什么大问题。 购买后使用了5天，整体感觉,3
TRAIN_16022,3111,PRODUCT_323,1370188800,好评！推荐购买,使用效果很棒，物超所值。 购买后使用了15天，整体感觉,5
TRAIN_16023,1390,PRODUCT_883,1303401600,差评，需要改进,客服回应慢，解决问题效率低。 购买后使用了3天，整体感觉,2
TRAIN_16024,3225,PRODUCT_794,1359129600,好评！推荐购买,颜色正，尺寸合适。 购买后使用了3天，整体感觉,4
TRAIN_16025,2686,PRODUCT_70,1376755200,好评！推荐购买,续航能力强，很实用。 购买后使用了25天，整体感觉,5
TRAIN_16026,1194,PRODUCT_450,1334764800,中评，一般般,就是普通的产品。 购买后使用了2天，整体感觉,3
TRAIN_16027,1535,PRODUCT_116,1347984000,中评，一般般,没什么大问题。 购买后使用了5天，整体感觉,3
TRAIN_16028,716,PRODUCT_631,1386172800,好评！推荐购买,续航能力强，很实用。 购买后使用了5天，整体感觉,5
TRAIN_16029,1800,PRODUCT_712,1372089600,差评，需要改进,疑似假货，需要验证。 购买后使用了5天，整体感觉,2
TRAIN_16030,4184,PRODUCT_145,1328544000,好评！推荐购买,正品保证，值得信赖。 购买后使用了24天，整体感觉,5
TRAIN_16031,1167,PRODUCT_636,1303833600,好评！推荐购买,物流很快，包装完好。 购买后使用了6天，整体感觉,5
TRAIN_16032,1188,PRODUCT_975,1335974400,差评，需要改进,客服回应慢，解决问题效率低。 购买后使用了7天，整体感觉,1
TRAIN_16033,97,PRODUCT_956,1294416000,好评！推荐购买,操作简单，容易上手。 购买后使用了5天，整体感觉,5
TRAIN_16034,1842,PRODUCT_824,1319817600,中评，一般般,普通使用没问题。 购买后使用了21天，整体感觉,3
TRAIN_16035,2242,PRODUCT_275,1339344000,中评，一般般,就是普通的产品。 购买后使用了4天，整体感觉,3
TRAIN_16036,1620,PRODUCT_678,1373040000,好评！推荐购买,续航能力强，很实用。 购买后使用了18天，整体感觉,5
TRAIN_16037,3670,PRODUCT_57,1357056000,中评，一般般,普通使用没问题。 购买后使用了1天，整体感觉,3
TRAIN_16038,372,PRODUCT_366,1376582400,好评！推荐购买,客服态度很好，解决问题及时。 购买后使用了25天，整体感觉,5
TRAIN_16039,1256,PRODUCT_836,1395417600,好评！推荐购买,正品保证，值得信赖。 购买后使用了10天，整体感觉,4
TRAIN_16040,1882,PRODUCT_53,1394899200,好评！推荐购买,续航能力强，很实用。 购买后使用了23天，整体感觉,5
TRAIN_16041,1325,PRODUCT_814,1328976000,中评，一般般,符合预期，没什么惊喜。 购买后使用了29天，整体感觉,3
TRAIN_16042,719,PRODUCT_357,1330272000,好评！推荐购买,性价比很高，推荐购买！ 购买后使用了17天，整体感觉,5
TRAIN_16043,1498,PRODUCT_794,1332000000,中评，一般般,还可以，中规中矩。 购买后使用了3天，整体感觉,3
TRAIN_16044,4139,PRODUCT_425,1312819200,好评！推荐购买,外观漂亮，功能齐全。 购买后使用了6天，整体感觉,5
TRAIN_16045,3241,PRODUCT_654,1344528000,好评！推荐购买,外观漂亮，功能齐全。 购买后使用了2天，整体感觉,4
TRAIN_16046,4802,PRODUCT_526,1301328000,好评！推荐购买,操作简单，容易上手。 购买后使用了5天，整体感觉,4
TRAIN_16047,725,PRODUCT_970,1305043200,中评，一般般,普通使用没问题。 购买后使用了10天，整体感觉,3
TRAIN_16048,3983,PRODUCT_649,1304611200,中评，一般般,符合预期，没什么惊喜。 购买后使用了27天，整体感觉,3
TRAIN_16049,1372,PRODUCT_499,1340121600,好评！推荐购买,使用效果很棒，物超所值。 购买后使用了1天，整体感觉,5
TRAIN_16050,433,PRODUCT_855,1334332800,好评！推荐购买,性价比很高，推荐购买！ 购买后使用了26天，整体感觉,4
TRAIN_16051,3022,PRODUCT_905,1358870400,中评，一般般,正常水平，可以接受。 购买后使用了3天，整体感觉,3
TRAIN_16052,2845,PRODUCT_975,1375632000,好评！推荐购买,使用效果很棒，物超所值。 购买后使用了15天，整体感觉,4
TRAIN_16053,354,PRODUCT_971,1333123200,好评！推荐购买,续航能力强，很实用。 购买后使用了11天，整体感觉,4
TRAIN_16054,3693,PRODUCT_452,1316534400,好评！推荐购买,外观漂亮，功能齐全。 购买后使用了1天，整体感觉,5
TRAIN_16055,1672,PRODUCT_219,1327161600,好评！推荐购买,质量很好，非常满意！ 购买后使用了14天，整体感觉,5
TRAIN_16056,1588,PRODUCT_353,1396022400,好评！推荐购买,颜色正，尺寸合适。 购买后使用了20天，整体感觉,4
TRAIN_16057,224,PRODUCT_802,1361548800,好评！推荐购买,质量很好，非常满意！ 购买后使用了5天，整体感觉,4
TRAIN_16058,1807,PRODUCT_767,1311696000,好评！推荐购买,客服态度很好，解决问题及时。 购买后使用了2天，整体感觉,5
TRAIN_16059,4318,PRODUCT_101,1296662400,中评，一般般,就是普通的产品。 购买后使用了5天，整体感觉,3
TRAIN_16060,848,PRODUCT_444,1325174400,差评，需要改进,颜色偏差大，尺寸不合适。 购买后使用了14天，整体感觉,2
TRAIN_16061,2927,PRODUCT_135,1321632000,差评，需要改进,物流太慢，等了很久。 购买后使用了19天，整体感觉,2
TRAIN_16062,4323,PRODUCT_741,1367769600,中评，一般般,没什么特别感觉。 购买后使用了16天，整体感觉,3
TRAIN_16063,684,PRODUCT_198,1334160000,中评，一般般,普通使用没问题。 购买后使用了4天，整体感觉,3
TRAIN_16064,1304,PRODUCT_614,1311264000,好评！推荐购买,外观漂亮，功能齐全。 购买后使用了25天，整体感觉,5
TRAIN_16065,4436,PRODUCT_982,1364832000,好评！推荐购买,外观漂亮，功能齐全。 购买后使用了6天，整体感觉,5
TRAIN_16066,2663,PRODUCT_868,1331654400,好评！推荐购买,物流很快，包装完好。 购买后使用了28天，整体感觉,5
TRAIN_16067,1689,PRODUCT_679,1385654400,差评，需要改进,续航能力差，需要改进。 购买后使用了9天，整体感觉,2
TRAIN_16068,4210,PRODUCT_463,1386777600,好评！推荐购买,外观漂亮，功能齐全。 购买后使用了16天，整体感觉,5
TRAIN_16069,3851,PRODUCT_475,1306771200,差评，需要改进,颜色偏差大，尺寸不合适。 购买后使用了28天，整体感觉,2
TRAIN_16070,366,PRODUCT_696,1336665600,好评！推荐购买,性价比很高，推荐购买！ 购买后使用了1天，整体感觉,5
TRAIN_16071,3711,PRODUCT_642,1364140800,好评！推荐购买,客服态度很好，解决问题及时。 购买后使用了28天，整体感觉,5
TRAIN_16072,3944,PRODUCT_218,1309104000,好评！推荐购买,客服态度很好，解决问题及时。 购买后使用了14天，整体感觉,4
TRAIN_16073,1233,PRODUCT_567,1350662400,好评！推荐购买,物流很快，包装完好。 购买后使用了29天，整体感觉,4
TRAIN_16074,3325,PRODUCT_627,1305993600,好评！推荐购买,性价比很高，推荐购买！ 购买后使用了26天，整体感觉,4
TRAIN_16075,218,PRODUCT_635,1310054400,差评，需要改进,质量一般，有点失望。 购买后使用了8天，整体感觉,1
TRAIN_16076,3508,PRODUCT_442,1376496000,好评！推荐购买,续航能力强，很实用。 购买后使用了2天，整体感觉,5
TRAIN_16077,4442,PRODUCT_185,1378310400,中评，一般般,没什么大问题。 购买后使用了15天，整体感觉,3
TRAIN_16078,4877,PRODUCT_625,1373472000,好评！推荐购买,颜色正，尺寸合适。 购买后使用了25天，整体感觉,5
TRAIN_16079,1673,PRODUCT_72,1355068800,好评！推荐购买,颜色正，尺寸合适。 购买后使用了24天，整体感觉,5
TRAIN_16080,1555,PRODUCT_415,1351180800,好评！推荐购买,续航能力强，很实用。 购买后使用了11天，整体感觉,4
TRAIN_16081,4199,PRODUCT_414,1386000000,中评，一般般,没什么大问题。 购买后使用了23天，整体感觉,3
TRAIN_16082,1868,PRODUCT_670,1326556800,好评！推荐购买,正品保证，值得信赖。 购买后使用了29天，整体感觉,4
TRAIN_16083,2540,PRODUCT_235,1333123200,好评！推荐购买,操作简单，容易上手。 购买后使用了23天，整体感觉,4
TRAIN_16084,1269,PRODUCT_982,1327334400,中评，一般般,一般般，没什么特别。 购买后使用了25天，整体感觉,3
TRAIN_16085,2075,PRODUCT_150,1331913600,好评！推荐购买,颜色正，尺寸合适。 购买后使用了20天，整体感觉,5
TRAIN_16086,892,PRODUCT_81,1395072000,好评！推荐购买,续航能力强，很实用。 购买后使用了23天，整体感觉,5
